3,1,221.44,117.80,46.33,169.99,1,-1,-1,-1
3,2,110.99,536.23,73.32,262.64,1,-1,-1,-1
3,3,706.81,-3.03,52.69,160.53,1,-1,-1,-1
3,4,1038.67,137.92,76.02,177.38,1,-1,-1,-1
3,5,796.73,148.63,59.80,178.65,1,-1,-1,-1
3,6,1792.28,204.02,65.27,190.26,1,-1,-1,-1
3,7,1638.77,259.69,58.87,183.37,1,-1,-1,-1
3,8,410.17,91.12,54.06,165.71,1,-1,-1,-1
3,9,374.22,402.52,80.07,248.82,1,-1,-1,-1
3,10,629.53,763.02,105.03,254.62,1,-1,-1,-1
3,11,1489.58,73.97,55.04,151.27,1,-1,-1,-1
3,12,1364.24,565.12,96.43,246.60,1,-1,-1,-1
3,13,1095.84,216.11,61.93,171.39,1,-1,-1,-1
3,14,1721.90,457.38,83.18,211.39,1,-1,-1,-1
3,15,331.27,86.24,49.53,175.76,1,-1,-1,-1
3,16,285.42,121.51,58.46,177.47,1,-1,-1,-1
3,17,260.63,86.85,58.37,181.57,1,-1,-1,-1
3,18,353.64,101.26,54.83,175.26,1,-1,-1,-1
3,19,1552.37,253.07,60.56,195.96,1,-1,-1,-1
3,21,498.67,137.46,62.35,170.21,1,-1,-1,-1
3,22,253.55,355.91,72.04,238.57,1,-1,-1,-1
3,23,1415.21,196.71,53.06,172.68,1,-1,-1,-1
3,24,1447.37,255.71,51.32,161.71,1,-1,-1,-1
3,25,484.31,36.00,52.53,161.89,1,-1,-1,-1
3,26,222.11,406.60,67.46,190.35,1,-1,-1,-1
3,27,461.02,82.77,56.40,167.41,1,-1,-1,-1
3,28,546.53,65.02,34.62,150.09,1,-1,-1,-1
3,29,1221.45,-17.53,67.22,152.75,1,-1,-1,-1
3,30,876.63,125.05,54.50,178.85,1,-1,-1,-1
3,31,912.14,128.83,56.09,165.60,1,-1,-1,-1
3,32,528.46,145.30,71.28,182.12,1,-1,-1,-1
3,33,548.39,-48.53,41.41,141.50,1,-1,-1,-1
4,1,218.62,118.94,45.99,168.33,1,-1,-1,-1
4,2,109.17,543.68,73.42,260.56,1,-1,-1,-1
4,3,708.82,-3.94,52.51,160.15,1,-1,-1,-1
4,4,1037.17,133.79,76.91,179.85,1,-1,-1,-1
4,5,798.61,143.89,60.46,180.46,1,-1,-1,-1
4,6,1797.36,210.29,64.54,187.66,1,-1,-1,-1
4,7,1633.82,259.05,59.07,183.94,1,-1,-1,-1
4,8,416.41,96.43,52.85,162.29,1,-1,-1,-1
4,9,381.06,404.50,79.90,248.77,1,-1,-1,-1
4,10,630.04,762.29,106.28,257.76,1,-1,-1,-1
4,11,1491.99,73.41,54.78,150.28,1,-1,-1,-1
4,12,1368.95,571.54,92.86,236.72,1,-1,-1,-1
4,13,1085.70,211.95,63.61,174.91,1,-1,-1,-1
4,14,1723.71,456.00,83.14,211.19,1,-1,-1,-1
4,15,330.43,79.33,52.93,188.31,1,-1,-1,-1
4,16,286.05,127.31,54.44,165.18,1,-1,-1,-1
4,17,259.80,81.17,58.77,183.53,1,-1,-1,-1
4,18,356.14,107.36,55.98,179.23,1,-1,-1,-1
4,19,1552.54,253.83,59.14,191.34,1,-1,-1,-1
4,21,498.08,134.76,64.94,176.66,1,-1,-1,-1
4,22,252.71,352.54,73.42,243.80,1,-1,-1,-1
4,23,1416.99,196.99,50.99,165.96,1,-1,-1,-1
4,24,1450.23,251.72,52.89,166.41,1,-1,-1,-1
4,25,489.74,45.84,49.37,152.54,1,-1,-1,-1
4,26,219.57,398.79,68.97,195.35,1,-1,-1,-1
4,27,459.84,78.78,55.01,163.62,1,-1,-1,-1
4,28,546.05,67.21,33.81,145.61,1,-1,-1,-1
4,29,1221.43,-17.95,67.03,152.87,1,-1,-1,-1
4,30,883.53,121.57,56.44,185.01,1,-1,-1,-1
4,32,530.78,148.26,69.99,178.34,1,-1,-1,-1
4,33,547.76,-46.00,41.04,140.03,1,-1,-1,-1
5,1,216.40,117.97,47.57,174.19,1,-1,-1,-1
5,2,111.12,547.54,70.04,249.27,1,-1,-1,-1
5,3,703.04,-3.45,54.69,166.63,1,-1,-1,-1
5,4,1037.38,135.34,76.10,178.47,1,-1,-1,-1
5,5,790.74,145.27,59.21,176.37,1,-1,-1,-1
5,6,1797.94,209.98,65.14,188.64,1,-1,-1,-1
5,7,1631.78,263.25,59.94,186.22,1,-1,-1,-1
