3,1,-6.93,4.07,352.12,1062.87,1,-1,-1,-1
3,2,386.78,272.62,120.38,321.70,1,-1,-1,-1
3,3,536.22,259.46,99.66,331.20,1,-1,-1,-1
3,4,857.03,152.96,246.68,629.95,1,-1,-1,-1
3,5,864.10,252.76,90.08,300.30,1,-1,-1,-1
3,6,736.81,325.26,39.93,112.98,1,-1,-1,-1
3,7,793.45,325.12,41.20,115.86,1,-1,-1,-1
3,8,1041.64,279.30,91.96,356.42,1,-1,-1,-1
3,9,694.05,335.31,41.62,109.98,1,-1,-1,-1
3,10,1667.96,534.54,67.99,162.88,1,-1,-1,-1
4,1,-11.48,3.81,349.83,1058.97,1,-1,-1,-1
4,2,378.44,270.07,121.61,325.72,1,-1,-1,-1
4,3,530.74,259.11,100.72,335.26,1,-1,-1,-1
4,4,857.35,154.38,246.11,630.92,1,-1,-1,-1
4,5,864.27,253.96,89.02,297.37,1,-1,-1,-1
4,6,731.84,325.49,42.03,119.33,1,-1,-1,-1
4,7,789.52,325.77,41.53,117.14,1,-1,-1,-1
4,8,1039.92,280.61,92.66,358.55,1,-1,-1,-1
4,9,689.88,335.38,41.97,111.46,1,-1,-1,-1
4,10,1667.75,536.84,67.57,161.58,1,-1,-1,-1
5,1,-17.07,2.60,346.78,1055.16,1,-1,-1,-1
5,2,371.82,266.84,122.68,329.30,1,-1,-1,-1
5,3,524.23,258.29,101.87,339.86,1,-1,-1,-1
5,4,858.45,153.54,245.75,635.26,1,-1,-1,-1
5,5,861.89,254.39,88.85,297.01,1,-1,-1,-1
5,6,727.71,320.57,43.22,123.24,1,-1,-1,-1
5,7,786.08,323.49,42.75,120.88,1,-1,-1,-1
5,8,1041.75,275.29,93.78,364.69,1,-1,-1,-1
5,9,687.48,331.87,42.97,114.79,1,-1,-1,-1
5,10,1668.13,537.78,67.47,161.03,1,-1,-1,-1
6,1,-25.98,0.41,347.03,1065.69,1,-1,-1,-1
6,2,364.21,265.42,122.73,329.94,1,-1,-1,-1
6,3,518.44,257.94,102.15,341.44,1,-1,-1,-1
6,4,864.15,152.34,239.85,627.26,1,-1,-1,-1
6,5,859.01,254.51,88.77,297.35,1,-1,-1,-1
6,6,726.35,320.36,42.58,121.86,1,-1,-1,-1
6,7,784.75,319.26,43.58,123.43,1,-1,-1,-1
6,8,1039.72,269.60,95.14,371.94,1,-1,-1,-1
6,9,684.03,329.85,44.02,118.01,1,-1,-1,-1
6,10,1668.86,538.23,68.85,163.68,1,-1,-1,-1
7,1,-27.26,48.86,328.88,1020.49,1,-1,-1,-1
7,2,357.35,263.09,123.41,332.79,1,-1,-1,-1
7,3,514.12,257.25,103.09,345.10,1,-1,-1,-1
7,4,869.54,152.64,234.47,622.31,1,-1,-1,-1
7,5,855.09,256.14,89.16,299.19,1,-1,-1,-1
7,6,724.79,319.69,42.46,121.76,1,-1,-1,-1
7,7,783.36,317.01,44.94,127.23,1,-1,-1,-1
7,8,1037.69,269.54,95.41,374.89,1,-1,-1,-1
7,9,682.39,329.73,44.14,118.65,1,-1,-1,-1
7,10,1667.70,539.00,70.86,167.76,1,-1,-1,-1
8,1,-27.86,78.44,314.17,986.71,1,-1,-1,-1
8,2,349.97,263.11,124.97,337.57,1,-1,-1,-1
8,3,510.04,257.55,103.81,348.09,1,-1,-1,-1
8,4,871.98,152.57,229.68,619.48,1,-1,-1,-1
8,5,854.70,257.92,90.03,305.63,1,-1,-1,-1
8,6,721.70,320.00,43.67,126.11,1,-1,-1,-1
8,7,782.08,316.63,45.42,128.61,1,-1,-1,-1
8,8,1031.93,256.33,98.86,392.55,1,-1,-1,-1
8,9,680.41,331.66,43.90,118.43,1,-1,-1,-1
8,10,1668.80,540.89,72.84,172.47,1,-1,-1,-1
8,14,1374.40,325.91,30.14,51.23,1,-1,-1,-1
9,1,-35.07,93.62,302.76,968.74,1,-1,-1,-1
9,2,343.05,262.84,125.20,338.34,1,-1,-1,-1
9,3,506.48,259.56,104.30,349.65,1,-1,-1,-1
9,4,869.63,155.51,226.53,620.20,1,-1,-1,-1
9,5,855.22,261.65,88.55,304.33,1,-1,-1,-1
9,6,718.51,320.57,43.37,125.92,1,-1,-1,-1
9,7,779.89,321.21,44.46,126.09,1,-1,-1,-1
9,8,1029.60,251.00,99.95,402.97,1,-1,-1,-1
9,9,678.47,332.38,44.06,119.88,1,-1,-1,-1
9,10,1670.05,542.21,73.18,173.48,1,-1,-1,-1
9,14,1369.64,327.96,30.64,51.90,1,-1,-1,-1
10,1,-40.88,102.78,291.20,953.60,1,-1,-1,-1
10,2,337.27,262.86,126.12,340.81,1,-1,-1,-1
10,3,501.62,259.74,105.24,352.37,1,-1,-1,-1
10,4,865.60,157.10,224.58,623.31,1,-1,-1,-1
